CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,churn,preds
656,Spain,Male,26,4,139584.57,1,1,0,36308.93,0,"[0.8402856478484267, 0.15971435215157329]"
687,France,Male,34,7,129895.19,1,0,1,28698.17,0,"[0.846917220265737, 0.153082779734263]"
634,Germany,Male,24,8,103097.85,1,1,1,157577.29,0,"[0.8979481913610317, 0.10205180863896829]"
577,Spain,Male,41,4,89015.61,1,0,1,135227.23,0,"[0.7277800598972712, 0.2722199401027287]"
693,France,Male,40,4,130661.96,1,1,1,101918.96,0,"[0.7999688884298745, 0.20003111157012554]"
802,France,Male,33,8,0.0,2,1,0,143706.18,0,"[0.9481964193438545, 0.0518035806561455]"
568,Spain,Female,43,9,0.0,1,1,0,125870.79,1,"[0.7975692722024958, 0.20243072779750415]"
678,Germany,Male,83,6,123356.63,1,0,1,92934.41,0,"[0.37913122603134164, 0.6208687739686584]"
632,Spain,Male,38,1,120599.21,1,1,0,92816.86,0,"[0.7270521554707199, 0.27294784452928006]"
527,France,Female,32,7,0.0,2,1,1,44099.75,0,"[0.8238361852853985, 0.17616381471460155]"
706,Germany,Female,47,6,120621.89,1,1,1,140803.7,0,"[0.7742137968332397, 0.22578620316676035]"
707,Spain,Female,52,7,0.0,1,1,0,109688.82,1,"[0.8109341325328943, 0.18906586746710574]"
714,France,Male,54,7,126113.28,1,1,0,112777.38,0,"[0.7367579805862796, 0.26324201941372044]"
657,France,Female,37,6,95845.6,1,1,0,122218.23,0,"[0.8213136107533195, 0.17868638924668048]"
814,Spain,Female,72,2,0.0,2,0,1,130853.03,0,"[0.6983840434297705, 0.30161595657022955]"
677,Spain,Male,56,5,123959.97,1,1,1,60590.72,1,"[0.6525589237170197, 0.34744107628298027]"
694,France,Male,36,3,97530.25,1,1,1,117140.41,0,"[0.8375837398377733, 0.16241626016222663]"
584,France,Male,35,6,161613.94,2,1,1,148238.16,0,"[0.7700982830623526, 0.22990171693764733]"
558,France,Male,32,10,105000.23,1,1,0,190019.61,0,"[0.8382307217057078, 0.16176927829429225]"
692,France,Male,54,5,0.0,2,1,1,88721.84,0,"[0.7854462099450054, 0.21455379005499461]"
564,Spain,Female,35,9,0.0,2,1,1,105837.38,0,"[0.8520353700781089, 0.14796462992189108]"
635,Germany,Female,48,4,81556.89,2,1,0,191914.37,0,"[0.7161654575790359, 0.2838345424209641]"
667,Germany,Male,32,0,103846.65,1,1,0,20560.69,0,"[0.7818850904997952, 0.21811490950020482]"
712,Germany,Male,38,7,132767.66,2,1,1,59115.77,0,"[0.8389871339301291, 0.16101286606987086]"
682,Spain,Male,46,4,0.0,1,1,1,4654.28,0,"[0.8025739195172661, 0.19742608048273388]"
642,Spain,Male,26,8,144238.7,1,1,1,184399.76,0,"[0.8853934086700196, 0.11460659132998044]"
580,Germany,Male,35,9,121355.19,1,0,1,35671.45,0,"[0.7849749163761935, 0.21502508362380643]"
594,France,Male,57,6,0.0,1,1,0,19376.56,1,"[0.6543487108041399, 0.3456512891958601]"
787,France,Male,46,7,117685.31,2,1,1,93360.35,0,"[0.8559702633522557, 0.14402973664774435]"
673,Spain,Male,39,8,138160.0,1,1,1,110468.51,0,"[0.8245353225513247, 0.17546467744867533]"
640,Spain,Female,46,3,0.0,1,1,1,156260.08,0,"[0.7825568858179195, 0.21744311418208057]"
733,France,Male,36,5,0.0,2,1,1,109127.54,0,"[0.9083171524371617, 0.09168284756283832]"
526,France,Male,28,1,112070.44,1,0,1,126281.83,0,"[0.7448683522043009, 0.25513164779569913]"
718,France,Female,44,1,133866.22,1,0,1,139049.24,0,"[0.752317749450901, 0.24768225054909904]"
612,France,Male,32,3,121394.42,1,1,0,164081.42,0,"[0.7980631908340358, 0.20193680916596427]"
613,France,Female,40,9,95624.36,2,1,1,60706.33,0,"[0.7986279425858016, 0.2013720574141984]"
724,Germany,Female,53,1,139687.66,2,1,1,12913.92,0,"[0.6347705405074147, 0.3652294594925853]"
615,Germany,Female,44,9,126104.98,2,0,1,110718.02,0,"[0.7499762622704307, 0.2500237377295693]"
692,France,Female,36,4,0.0,1,1,0,185580.89,1,"[0.8825943025471342, 0.11740569745286579]"
636,Germany,Male,67,7,136709.35,1,0,1,66753.1,1,"[0.5008403855029947, 0.4991596144970053]"
729,France,Female,32,9,0.0,2,0,0,150803.44,0,"[0.9329100518346918, 0.06708994816530824]"
645,Spain,Female,49,5,110132.55,3,0,1,187689.91,1,"[0.7265327955942849, 0.27346720440571515]"
492,Germany,Male,39,10,124576.65,2,1,0,148584.61,0,"[0.7099583216329747, 0.2900416783670253]"
661,France,Male,35,5,0.0,1,1,0,155394.52,0,"[0.8808479950679382, 0.11915200493206174]"
562,Germany,Male,35,3,142296.13,1,0,1,177112.7,0,"[0.7200078730905892, 0.27999212690941083]"
698,Spain,Female,47,6,0.0,1,1,0,50213.81,1,"[0.8182795146763093, 0.18172048532369073]"
688,Germany,Male,35,5,111578.18,1,0,0,166165.93,1,"[0.8422837134153452, 0.15771628658465472]"
645,France,Male,41,7,0.0,1,0,1,28667.56,0,"[0.8423043272360969, 0.15769567276390303]"
670,Germany,Female,36,2,84266.44,2,0,0,38614.69,0,"[0.7836415610133467, 0.21635843898665325]"
621,France,Female,40,6,0.0,1,1,0,155155.25,0,"[0.8335057790039003, 0.1664942209960997]"
728,France,Female,46,2,109705.52,1,1,0,20276.87,1,"[0.7381797332625292, 0.26182026673747083]"
700,Spain,Female,46,5,56580.95,2,0,1,45424.13,0,"[0.7944900898863466, 0.20550991011365338]"
653,France,Male,33,1,0.0,2,0,0,53379.52,0,"[0.8461043193848408, 0.15389568061515918]"
850,Spain,Female,53,7,65407.16,2,0,0,182633.63,1,"[0.8718888505002723, 0.1281111494997277]"
781,France,Female,42,3,156555.54,1,1,1,175674.01,0,"[0.8281765222206221, 0.1718234777793779]"
830,Germany,Female,40,8,77701.64,1,0,1,19512.38,0,"[0.9012951133902486, 0.09870488660975138]"
747,France,Male,29,7,0.0,2,1,1,141706.43,0,"[0.9438330919164334, 0.0561669080835666]"
650,Spain,Male,71,0,0.0,1,1,1,175380.77,0,"[0.5307821758519116, 0.4692178241480885]"
669,France,Male,25,1,157848.53,1,0,0,37543.93,1,"[0.821551980848531, 0.17844801915146907]"
673,Germany,Female,29,4,99097.36,1,1,1,9796.69,0,"[0.8422654455728779, 0.15773455442712217]"
423,France,Female,36,5,97665.61,1,1,0,118372.55,1,"[0.6118717544944794, 0.38812824550552055]"
509,France,Male,55,8,132387.91,2,1,1,170360.11,0,"[0.5617565195196055, 0.4382434804803945]"
547,France,Female,51,1,0.0,2,1,1,56908.41,0,"[0.6109684526480782, 0.3890315473519218]"
570,Spain,Male,34,10,0.0,2,0,1,183387.12,0,"[0.8824553385775453, 0.11754466142245465]"
716,France,Female,35,8,112808.18,1,0,1,17848.3,0,"[0.8642928271584613, 0.1357071728415386]"
620,France,Male,41,3,0.0,2,1,1,137309.06,0,"[0.8150186837871332, 0.1849813162128668]"
553,France,Male,37,2,0.0,2,1,0,33877.29,0,"[0.7559542564669314, 0.24404574353306863]"
736,Germany,Female,36,8,103914.17,1,1,1,110035.88,1,"[0.8799243360164957, 0.12007566398350432]"
746,France,Male,25,9,0.0,2,0,1,88728.47,0,"[0.9544112683262711, 0.045588731673728886]"
767,Spain,Male,47,2,0.0,1,1,0,48161.18,1,"[0.8348775141331474, 0.1651224858668526]"
723,France,Male,42,2,99095.73,1,1,1,17512.53,0,"[0.7897524117159682, 0.21024758828403178]"
757,France,Male,31,10,39539.39,2,0,0,192519.39,0,"[0.9439226742908863, 0.056077325709113696]"
558,France,Female,41,6,0.0,1,1,1,143585.29,1,"[0.7891147467015773, 0.2108852532984227]"
596,France,Male,21,4,210433.08,2,0,1,197297.77,1,"[0.8362688935972271, 0.16373110640277294]"
524,Germany,Female,31,10,67238.98,2,1,1,161811.23,0,"[0.8321404455091146, 0.16785955449088544]"
591,Germany,Male,46,4,129269.27,1,1,0,163504.33,0,"[0.6557924542158003, 0.34420754578419965]"
704,Germany,Female,39,1,124640.51,1,1,0,116511.12,1,"[0.7653042473773091, 0.23469575262269096]"
509,France,Male,30,6,0.0,2,1,0,180598.86,0,"[0.83966352880473, 0.16033647119526992]"
667,Germany,Male,27,2,138032.15,1,1,0,166317.71,0,"[0.8412300685424916, 0.1587699314575084]"
462,Germany,Male,34,1,94682.56,2,1,0,138478.2,0,"[0.629584656087216, 0.3704153439127839]"
703,Spain,Male,31,6,0.0,2,1,1,67667.19,0,"[0.914639421463533, 0.0853605785364669]"
680,France,Female,32,5,0.0,1,1,1,150684.23,0,"[0.9007423029101458, 0.09925769708985419]"
691,France,Male,24,6,0.0,2,1,1,92811.2,0,"[0.9354334610779964, 0.06456653892200359]"
605,Spain,Female,29,3,116805.82,1,0,0,4092.75,0,"[0.7723396593021125, 0.22766034069788751]"
683,France,Female,29,0,157829.12,1,0,0,129891.66,0,"[0.8037046744205472, 0.19629532557945287]"
672,Spain,Male,43,5,0.0,2,1,1,64515.5,0,"[0.8380048087205292, 0.16199519127947085]"
604,Spain,Male,27,9,101352.78,1,0,0,30252.3,0,"[0.8587993856563134, 0.1412006143436866]"
521,France,Female,77,6,0.0,2,1,1,49054.1,0,"[0.3749524653853772, 0.6250475346146228]"
778,France,Female,65,7,0.0,1,1,1,77867.23,0,"[0.7739962143699273, 0.22600378563007267]"
537,France,Male,28,0,88963.31,2,1,1,189839.93,0,"[0.7771597303498374, 0.22284026965016263]"
686,France,Male,37,9,134560.62,1,1,0,27596.39,0,"[0.8375818979488597, 0.16241810205114027]"
667,France,Female,48,2,0.0,2,1,1,148608.39,0,"[0.7834357310796427, 0.21656426892035727]"
778,Germany,Female,45,1,162150.42,2,1,0,174531.27,0,"[0.7698884558310599, 0.23011154416894009]"
542,France,Female,31,3,0.0,2,1,1,115217.59,0,"[0.8168463937913676, 0.18315360620863244]"
606,France,Male,35,2,132164.26,1,0,1,164815.59,0,"[0.7605768269527151, 0.23942317304728494]"
695,Spain,Female,31,8,0.0,2,0,1,131644.41,0,"[0.9220064488827705, 0.07799355111722947]"
789,Germany,Male,51,3,104677.09,1,1,0,74265.38,0,"[0.7736520101189328, 0.2263479898810672]"
809,Germany,Female,42,6,64497.94,3,0,1,182436.81,1,"[0.8997389247148955, 0.10026107528510454]"
647,Germany,Female,33,3,168560.46,2,0,0,90270.16,0,"[0.7575869061757358, 0.24241309382426426]"
560,France,Female,38,5,83714.41,1,1,1,33245.97,0,"[0.7259307572985063, 0.27406924270149363]"
519,France,Male,34,5,0.0,1,1,0,68479.6,0,"[0.7874175938226975, 0.21258240617730245]"
512,Spain,Male,39,3,0.0,1,1,0,134878.19,0,"[0.7305821162355526, 0.2694178837644475]"
657,Germany,Male,30,1,139762.13,2,1,1,23317.88,0,"[0.7903209933701602, 0.20967900662983985]"
751,France,Female,44,10,0.0,2,1,0,170634.49,0,"[0.9086878694371546, 0.09131213056284536]"
739,France,Male,34,9,0.0,1,1,0,60584.33,0,"[0.925672453592834, 0.07432754640716593]"
470,Spain,Female,31,2,101675.22,2,1,0,45033.75,0,"[0.6471269172379503, 0.35287308276204965]"
482,Germany,Female,48,2,69329.47,1,0,0,102640.52,1,"[0.5070891842124978, 0.4929108157875021]"
563,Spain,Female,42,6,99056.22,2,1,0,154347.95,1,"[0.7146857081125777, 0.28531429188742224]"
505,Germany,Female,25,5,114268.85,2,1,1,126728.27,0,"[0.7806787478754369, 0.21932125212456313]"
632,France,Male,43,2,100013.51,1,1,0,24275.32,0,"[0.6967476680090285, 0.30325233199097146]"
774,Spain,Male,46,9,0.0,2,1,1,34774.26,0,"[0.8978139965733826, 0.10218600342661743]"
681,France,Male,34,7,0.0,2,0,0,130686.59,0,"[0.9036838217832681, 0.09631617821673183]"
810,France,Female,51,5,0.0,2,0,1,184524.74,0,"[0.8813607198396771, 0.11863928016032282]"
633,France,Male,35,10,0.0,2,1,0,65675.47,0,"[0.890474343341286, 0.1095256566587141]"
654,Germany,Male,37,5,112146.12,1,1,0,75927.35,0,"[0.7920992798026658, 0.20790072019733413]"
523,Germany,Female,39,1,143903.11,1,1,1,118711.75,1,"[0.5883558475043211, 0.4116441524956789]"
661,France,Female,41,1,0.0,2,0,1,131300.68,0,"[0.8138876500157586, 0.1861123499842414]"
581,France,Male,30,1,0.0,2,1,0,199464.08,0,"[0.8450788129060072, 0.15492118709399283]"
737,France,Male,41,1,101960.74,1,1,1,123547.28,0,"[0.8151474203258793, 0.1848525796741207]"
710,Spain,Female,31,5,0.0,2,1,0,9561.73,0,"[0.8979267316792835, 0.1020732683207165]"
639,France,Female,31,3,98360.03,1,0,0,20973.8,0,"[0.8004583418683147, 0.1995416581316854]"
737,Germany,Female,45,2,99169.67,2,1,1,78650.95,0,"[0.7759388344009688, 0.22406116559903122]"
743,France,Male,36,4,0.0,2,1,1,190911.02,0,"[0.9147902046222193, 0.08520979537778077]"
708,Spain,Male,33,3,0.0,2,1,0,138613.21,0,"[0.8967272123909498, 0.1032727876090502]"
764,France,Female,24,7,106234.02,1,0,0,115676.38,0,"[0.9294449823074816, 0.07055501769251836]"
642,France,Male,40,1,154863.15,1,1,1,138052.51,0,"[0.7180072245013133, 0.28199277549868673]"
695,France,Male,46,4,0.0,2,1,1,137537.22,0,"[0.8400587362542573, 0.1599412637457427]"
850,Spain,Female,32,5,0.0,1,1,1,3830.59,0,"[0.9411096379244782, 0.05889036207552174]"
515,France,Female,37,0,196853.62,1,1,1,132770.11,0,"[0.5579115602005538, 0.4420884397994463]"
587,France,Male,42,1,0.0,1,0,0,123006.91,0,"[0.7454638048411756, 0.2545361951588244]"
798,France,Male,37,8,0.0,3,0,0,110783.28,0,"[0.93636610496564, 0.06363389503435997]"
710,France,Male,30,6,0.0,2,1,1,8991.17,0,"[0.916552167066709, 0.08344783293329104]"
630,France,Male,42,6,0.0,2,1,0,162697.93,0,"[0.838596271530047, 0.16140372846995305]"
726,France,Female,53,1,113537.73,1,0,1,28367.21,0,"[0.6668135774647231, 0.33318642253527686]"
579,France,Male,31,9,0.0,1,0,1,139048.0,0,"[0.8879949333841727, 0.11200506661582733]"
791,France,Male,34,7,0.0,2,1,0,96734.46,0,"[0.9369426034455569, 0.06305739655444308]"
652,Spain,Male,58,6,0.0,2,0,1,170025.43,0,"[0.7449564295007938, 0.25504357049920623]"
683,France,Male,25,4,0.0,2,1,0,152698.24,0,"[0.9238878668794341, 0.07611213312056589]"
707,France,Male,33,8,136678.52,1,1,0,54290.62,0,"[0.8667703828873912, 0.13322961711260886]"
662,France,Female,41,4,0.0,2,1,0,126551.48,0,"[0.8345482365285174, 0.1654517634714826]"
704,Germany,Female,35,3,154206.07,2,1,1,40261.49,0,"[0.7948307164727326, 0.20516928352726738]"
686,France,Male,35,4,0.0,1,1,0,8816.37,0,"[0.8674968814325222, 0.13250311856747776]"
629,Spain,Male,34,6,0.0,2,1,0,190347.72,0,"[0.8816086277111347, 0.11839137228886534]"
708,France,Female,47,0,126589.12,2,0,1,132730.07,1,"[0.7142313141257028, 0.2857686858742971]"
753,Germany,Female,38,1,117314.92,1,1,0,122021.33,1,"[0.8140394115061491, 0.1859605884938509]"
528,France,Female,36,1,156948.41,1,1,1,149912.28,1,"[0.6355232050017356, 0.36447679499826435]"
779,France,Male,27,1,0.0,2,1,1,190623.02,0,"[0.9397305636869753, 0.06026943631302468]"
624,Spain,Female,35,7,119656.45,2,1,1,4595.05,0,"[0.7950055507677917, 0.2049944492322083]"
586,France,Female,38,2,0.0,2,1,0,87168.46,0,"[0.7762414400973396, 0.2237585599026604]"
743,France,Female,73,6,0.0,2,0,1,107867.38,0,"[0.6710486451646571, 0.3289513548353428]"
676,Spain,Male,27,4,0.0,1,0,1,107955.67,0,"[0.9105504244495655, 0.08944957555043453]"
570,Germany,Male,35,6,85668.59,1,1,0,105525.36,0,"[0.7755319355303578, 0.2244680644696422]"
778,Germany,Female,29,7,123229.46,1,1,0,181221.09,0,"[0.9163433358679894, 0.08365666413201052]"
715,France,Male,40,7,0.0,1,1,1,141359.11,0,"[0.8978285571160395, 0.1021714428839605]"
720,Germany,Male,60,9,115920.62,2,0,0,157552.08,1,"[0.7234587355528264, 0.27654126444717364]"
815,Germany,Male,37,2,110777.26,2,1,0,2383.59,0,"[0.8599828108102887, 0.1400171891897113]"
606,France,Female,36,10,0.0,2,0,1,155641.46,0,"[0.8831013309623374, 0.11689866903766256]"
684,Spain,Female,24,9,79263.9,1,0,1,196574.48,0,"[0.9283321548810662, 0.07166784511893373]"
706,Spain,Male,30,6,87609.68,2,0,0,137674.55,1,"[0.8952113913496182, 0.10478860865038178]"
655,Spain,Female,28,3,113811.85,2,0,1,76844.23,0,"[0.8395067500596227, 0.16049324994037725]"
790,France,Female,47,10,148636.21,1,0,1,16119.96,1,"[0.8385474164691656, 0.16145258353083436]"
768,France,Male,54,8,69712.74,1,1,1,69381.05,0,"[0.8213326633708078, 0.17866733662919224]"
663,France,Female,42,1,82228.67,2,1,0,71359.78,0,"[0.7392680565344165, 0.2607319434655834]"
680,France,Male,27,3,0.0,1,1,0,32454.26,0,"[0.8975473680219408, 0.1024526319780592]"
686,Germany,Male,43,2,134896.03,1,1,1,97847.05,0,"[0.7366024226473489, 0.26339757735265107]"
487,Spain,Female,36,1,140137.15,1,1,0,194073.33,0,"[0.6032087201682832, 0.39679127983171686]"
662,Spain,Female,41,4,90350.77,1,1,0,75884.65,1,"[0.7680816277973919, 0.23191837220260814]"
782,France,Female,33,2,94493.03,1,0,1,101866.39,0,"[0.8843227452423156, 0.11567725475768446]"
719,France,Female,54,7,0.0,2,1,1,125041.52,0,"[0.82185517199847, 0.17814482800153]"
683,France,Female,35,6,187530.66,2,1,1,37976.36,0,"[0.7983604757596883, 0.2016395242403117]"
576,Spain,Male,19,6,0.0,2,0,0,72306.07,0,"[0.9072565614664649, 0.09274343853353505]"
741,Spain,Male,39,7,143637.58,2,0,1,174227.66,0,"[0.8652006222537243, 0.13479937774627568]"
701,Spain,Female,39,9,0.0,2,1,1,110043.88,0,"[0.8994075842568305, 0.1005924157431695]"
794,Spain,Female,30,1,154970.54,1,0,1,156768.45,0,"[0.8798213468505409, 0.1201786531494591]"
685,France,Female,50,6,94238.75,2,1,1,50664.07,1,"[0.7449795351440545, 0.25502046485594554]"
544,France,Male,38,8,0.0,1,1,1,98208.62,0,"[0.8188854368385283, 0.18111456316147168]"
623,Germany,Male,42,1,149332.48,2,1,0,100834.22,0,"[0.6592148646399214, 0.34078513536007854]"
491,Germany,Male,26,4,102251.14,1,1,1,145900.89,0,"[0.7680597331099084, 0.23194026689009162]"
521,France,Female,32,2,136555.01,2,1,1,129353.21,0,"[0.6966946363097641, 0.3033053636902359]"
606,France,Male,37,6,82373.94,1,0,0,172526.9,1,"[0.8096648439933014, 0.1903351560066986]"
850,France,Male,31,8,0.0,2,1,0,178667.7,0,"[0.9626635973751647, 0.03733640262483534]"
710,France,Male,47,5,158623.14,1,0,0,83499.89,1,"[0.7385454395249532, 0.2614545604750468]"
769,Germany,Male,34,7,115101.5,1,0,0,57841.89,1,"[0.8870568544245345, 0.11294314557546542]"
777,Spain,Female,35,3,0.0,2,1,1,17257.72,0,"[0.9031567927335499, 0.09684320726645011]"
508,France,Female,41,5,0.0,2,1,1,94170.84,0,"[0.7313506282499236, 0.26864937175007636]"
702,Spain,Female,38,9,0.0,2,1,1,158527.45,0,"[0.9085431317671814, 0.0914568682328186]"
850,Germany,Male,40,4,166082.15,2,0,1,44406.17,0,"[0.8643617528001778, 0.13563824719982223]"
731,Spain,Male,46,10,0.0,2,1,0,153015.42,0,"[0.894172152479526, 0.10582784752047404]"
437,France,Female,39,0,102721.49,1,0,0,22191.82,0,"[0.48582907639510087, 0.5141709236048991]"
651,Germany,Male,31,7,138008.06,2,1,0,129912.74,0,"[0.8459875706333881, 0.1540124293666119]"
607,France,Female,49,9,119960.29,2,1,0,103068.22,0,"[0.70545273530357, 0.29454726469642994]"
682,France,Male,30,9,0.0,2,1,1,2053.42,0,"[0.9201802646681194, 0.07981973533188053]"
690,Spain,Male,36,10,0.0,2,1,0,55902.93,0,"[0.906824223427046, 0.09317577657295391]"
605,France,Female,32,5,0.0,2,1,1,42135.28,0,"[0.8540694994473146, 0.14593050055268536]"
742,France,Female,60,4,0.0,1,1,1,13161.66,1,"[0.7373695297591665, 0.26263047024083347]"
690,France,Female,40,9,77641.99,1,0,0,189051.59,1,"[0.8647645185309057, 0.13523548146909425]"
684,Germany,Male,37,1,126817.13,2,1,1,29995.83,1,"[0.767444469237839, 0.23255553076216093]"
565,Germany,Male,59,9,69129.59,1,1,1,170705.53,0,"[0.6292753866707499, 0.37072461332925016]"
625,France,Female,36,8,129944.39,2,0,0,198914.8,0,"[0.8221239192281473, 0.17787608077185266]"
792,France,Female,70,3,0.0,2,1,1,172240.27,0,"[0.7244676576619056, 0.2755323423380944]"
787,France,Female,35,1,106266.8,1,1,1,16607.15,0,"[0.855192368397206, 0.14480763160279403]"
710,France,Female,37,5,0.0,2,1,0,115403.31,0,"[0.8864212010463581, 0.11357879895364185]"
528,France,Female,27,7,176227.07,2,0,1,139481.53,0,"[0.7766599569868522, 0.22334004301314783]"
732,Germany,Male,38,5,178787.54,1,1,1,195760.53,0,"[0.8311672033639534, 0.1688327966360466]"
721,Germany,Male,37,3,107720.64,1,1,1,158591.12,0,"[0.8422625574421326, 0.15773744255786737]"
683,France,Female,32,9,0.0,2,1,1,24991.92,0,"[0.9118125482926612, 0.08818745170733881]"
645,France,Male,39,8,0.0,2,0,0,96864.36,0,"[0.8676073047162836, 0.13239269528371647]"
642,France,Male,26,0,0.0,1,0,0,47472.68,0,"[0.8666381188903867, 0.1333618811096133]"
569,Spain,Male,41,2,0.0,2,1,0,134272.57,0,"[0.755088165758869, 0.24491183424113108]"
551,Germany,Male,54,5,102994.04,1,1,0,176680.16,1,"[0.5706516256856626, 0.4293483743143373]"
583,France,Female,40,4,55776.39,2,1,0,26920.43,0,"[0.7302457512652233, 0.2697542487347767]"
775,Germany,Male,36,2,109949.05,2,0,1,71682.54,0,"[0.8584709364814435, 0.1415290635185565]"
650,Germany,Female,48,7,138232.24,1,1,0,57594.78,0,"[0.6883159505156211, 0.31168404948437883]"
584,France,Female,66,5,0.0,1,1,0,49553.38,1,"[0.5303769831818066, 0.46962301681819335]"
667,Spain,Male,31,5,0.0,2,1,1,20346.69,0,"[0.8904315062296292, 0.10956849377037078]"
546,Germany,Female,58,3,106458.31,4,1,0,128881.87,1,"[0.4786674677049556, 0.5213325322950444]"
552,France,Female,34,5,0.0,2,1,1,1351.41,0,"[0.8014090163293954, 0.19859098367060457]"
549,Germany,Male,45,6,124240.93,1,1,1,146372.51,0,"[0.6607914319913538, 0.3392085680086462]"
513,Spain,Male,48,2,0.0,1,1,1,114709.13,1,"[0.6388686967944321, 0.36113130320556786]"
486,Spain,Male,24,1,0.0,1,1,0,98802.76,0,"[0.7983233342339542, 0.20167666576604582]"
605,Spain,Male,41,5,103154.66,1,0,0,143203.78,0,"[0.7466792471659677, 0.2533207528340323]"
754,France,Male,34,7,0.0,2,1,1,65219.85,0,"[0.9271489018968352, 0.07285109810316485]"
643,France,Male,34,7,0.0,2,0,1,100304.13,0,"[0.8890269038154873, 0.11097309618451272]"
523,Germany,Male,60,1,163894.35,1,0,1,57061.71,0,"[0.339993260863653, 0.660006739136347]"
770,Germany,Male,37,5,141547.26,2,0,1,180326.83,0,"[0.8736966713481928, 0.1263033286518071]"
444,France,Male,43,3,0.0,2,1,1,159131.21,0,"[0.6540409288903868, 0.3459590711096132]"
663,France,Male,40,6,156218.19,1,0,1,33607.72,0,"[0.767294385786344, 0.23270561421365596]"
611,France,Female,26,2,107508.93,2,1,1,120801.65,0,"[0.8303455137309377, 0.16965448626906235]"
629,Spain,Male,36,1,161757.87,2,1,1,146371.72,0,"[0.7392123390949459, 0.2607876609050542]"
653,France,Female,43,6,0.0,2,1,1,7330.59,0,"[0.8202619887085865, 0.17973801129141348]"
514,Spain,Male,66,9,0.0,2,1,1,14234.31,0,"[0.5284920118961507, 0.4715079881038493]"
771,France,Male,50,3,105229.72,1,1,1,16281.68,1,"[0.7727642876754625, 0.22723571232453751]"
850,Germany,Female,45,1,121874.89,1,0,0,6865.41,1,"[0.808559075825156, 0.191440924174844]"
550,Germany,Male,36,2,113877.23,2,1,0,174921.91,0,"[0.7048184647293461, 0.29518153527065394]"
699,Spain,Male,34,8,0.0,1,1,1,76510.46,0,"[0.9113638842130887, 0.08863611578691136]"
850,Spain,Male,38,1,146343.98,1,0,1,103902.11,0,"[0.8710758480062287, 0.12892415199377127]"
613,France,Female,29,6,185709.28,2,1,1,77242.19,0,"[0.7989590430973419, 0.20104095690265808]"
515,Spain,Male,29,4,151012.55,2,1,0,9770.97,0,"[0.7010527420480313, 0.29894725795196875]"
546,Spain,Male,42,7,139070.51,1,1,1,86945.0,0,"[0.6810845886488466, 0.31891541135115337]"
687,Germany,Male,26,2,142721.52,1,1,1,153605.75,0,"[0.8600685996656596, 0.13993140033434032]"
676,France,Male,33,6,171490.78,1,0,0,79099.64,0,"[0.8191119622624103, 0.18088803773758963]"
624,Spain,Female,36,10,0.0,2,0,1,186180.42,0,"[0.8927832054674208, 0.10721679453257912]"
537,Germany,Female,47,6,103163.35,1,1,0,16259.64,1,"[0.5859991009723494, 0.4140008990276506]"
727,Spain,Female,31,0,0.0,1,1,0,121751.04,1,"[0.8866240708607078, 0.11337592913929216]"
633,Germany,Male,30,2,109786.82,2,1,1,139712.81,0,"[0.8210041724008851, 0.17899582759911495]"
606,Spain,Female,53,1,109330.06,1,1,1,75860.01,0,"[0.5549634322984995, 0.44503656770150046]"
646,France,Male,52,8,59669.43,1,0,0,172495.81,1,"[0.7630832373701044, 0.23691676262989553]"
672,France,Female,45,9,0.0,1,1,1,92027.69,1,"[0.8548110156853931, 0.14518898431460694]"
694,France,Male,60,9,0.0,1,1,1,57088.97,0,"[0.7729346709895087, 0.22706532901049128]"
518,France,Female,45,9,105525.65,2,1,1,73418.29,0,"[0.6715792536746452, 0.32842074632535484]"
779,France,Male,62,10,119096.55,1,0,1,116977.89,0,"[0.7714694310523263, 0.22853056894767365]"
527,Germany,Female,41,10,136733.24,1,1,1,57589.29,0,"[0.6866900832640321, 0.3133099167359679]"
744,Spain,Male,39,4,95161.75,1,1,0,19409.77,0,"[0.8347512160017141, 0.16524878399828594]"
445,France,Female,30,3,0.0,2,1,1,127939.19,0,"[0.7543151321437167, 0.2456848678562833]"
540,France,Male,41,3,0.0,2,1,0,121098.65,0,"[0.7427733943900701, 0.25722660560993]"
612,Germany,Female,62,8,140745.33,1,1,0,193437.89,1,"[0.5549588523009787, 0.4450411476990213]"
681,France,Female,29,2,148143.84,1,1,1,52021.39,0,"[0.8206582588938229, 0.17934174110617707]"
719,Spain,Female,48,5,0.0,2,0,0,78563.66,0,"[0.8236095362044493, 0.17639046379555073]"
549,France,Female,46,7,0.0,1,1,1,109057.56,0,"[0.7465285207766196, 0.2534714792233804]"
619,Germany,Male,38,10,84651.79,1,1,1,184754.26,0,"[0.8471227475796503, 0.15287725242034972]"
565,Germany,Female,32,4,90322.99,2,0,1,118740.37,0,"[0.774744147084913, 0.22525585291508698]"
667,Spain,Female,40,1,146502.07,1,1,0,19162.89,0,"[0.693652534028407, 0.30634746597159296]"
506,Spain,Male,35,6,110046.93,2,1,0,26318.73,0,"[0.697260164876176, 0.30273983512382396]"
751,Spain,Male,33,4,79281.61,1,1,0,117547.76,0,"[0.8894727348135424, 0.11052726518645765]"
682,Spain,Female,64,9,0.0,2,1,1,103318.44,0,"[0.7315314541231116, 0.2684685458768884]"
